Murder and Assault,Kidnapping and Abduction,Sexual Assault,Theft and Burglary,Riots,Accident Prone Areas
26.460257981100167 74.59853021065102,26.422967467085364 74.63595972316749,26.47586227360658 74.6377400657605,,26.427764051408886 74.65783465193138,26.444211781271335 74.69596744700827
26.47515739395137 74.59836234918293,26.48737987668361 74.61921182304694,26.41998743837942 74.61496159409432,,26.433999668627095 74.67457410364513,26.5174289834761 74.64590605823778
26.4420689288374 74.6814300773799,26.485810086950146 74.6090491099842,26.44016664073226 74.59097593311846,,26.4198699221704 74.64343798426319,26.434282559446665 74.64183780504413
26.413550268322954 74.62878572204522,26.497083210118113 74.6320301017399,26.457266540572522 74.58216803810538,,26.465523518944817 74.61243097327294,26.42975384936669 74.68030704192665
26.504087494570257 74.63880855955428,26.434572356324864 74.62939343821249,26.43086897452836 74.66915675564627,,26.473319331925985 74.67163825301857,26.461928415499923 74.65901296032922
26.435789555387185 74.6726426248553,26.412701618134115 74.66541496240356,26.448314765559953 74.66070387581236,,26.44543201404393 74.5890747488486,26.491260811238952 74.61671021765623
26.41531943441617 74.60724772048206,26.38936209754184 74.63199528168833,26.430604735792386 74.66155973645533,,26.459353703448254 74.59438287197156,26.44002332847223 74.59750551761408
26.391140298335337 74.62858633695748,26.458649845090623 74.6823546275187,26.404053400440155 74.64711854318102,,26.447417780430666 74.65646524636679,26.4531034336049 74.63851645022355
26.450795691664894 74.65635720268413,26.473665120642973 74.61532822071617,26.420841400641088 74.65848732881712,,26.496023544642615 74.64529561036943,26.429557963972883 74.60547990425991
26.422237517822136 74.66499241307952,26.426684623734374 74.61616533324099,26.468403374457786 74.62041650916551,,26.438114288357237 74.69388873746803,26.43258612572985 74.5903676122417
26.425060096067796 74.6426245362884,,,,,
26.500434224185618 74.64211442999084,26.404880733387674 74.65564298672446,26.454591036995968 74.69036940414654,,26.511211889745496 74.64387217352402,26.44507664517591 74.6712984936129
26.415960915978083 74.65666490149928,26.39255300587654 74.6346204595115,26.515430846084534 74.6485250344178,,26.42922199095968 74.68540010611011,26.454889727119618 74.66530489112567
26.427362595974024 74.66109057993584,26.46874558373013 74.61902903661294,26.4933076457819 74.62051722159617,,26.458642275011876 74.63497701720905,26.44126161137863 74.62091868285724
26.44389236937876 74.60305478624889,26.47561984492694 74.65143576334165,26.466539363197334 74.67022479683858,,26.501365044412818 74.64280203650287,26.399278696052153 74.64277162319776
26.399845389258072 74.64327332221288,26.45277002075934 74.62929961213568,26.459617436051868 74.59508314488188,,26.520239144842765 74.64123130891417,26.48977375667432 74.61671059705036
26.486919123609866 74.62737755355093,26.451751321152344 74.62123731410841,26.40716416176427 74.63415964801621,,26.442785932903725 74.5928414142536,26.4258471048371 74.6816753045799
26.49390831288267 74.64541021572151,26.492176103740665 74.64956607640346,26.451973328675386 74.61523608207432,,26.449783426120916 74.6104062636061,26.407247211516015 74.6187809461002
26.471241435460048 74.67678118650348,26.45672506095348 74.6225435761973,26.43082719160773 74.61643374739695,,26.466436549603102 74.63743201155056,26.493234258189673 74.60838648311089
26.43629806917997 74.62196027307799,26.476324658778083 74.61373150113347,26.43457209043192 74.65079177750417,,26.48740592894709 74.65208176803004,26.473096125012816 74.60522601321816
26.43063579931709 74.68699544439865,26.395264769899207 74.63370578153946,,,26.467916877362015 74.64263562100507,26.47749243936721 74.62663462531127
26.49236343985476 74.65508945490912,26.45954248939214 74.65585003371463,,,26.403836994500047 74.62684572512508,26.451801544890603 74.58248413508996
26.424524532727325 74.60635182574264,26.447443594595324 74.59766108769075,,,26.446309601344872 74.59698192008685,26.50598106005254 74.64686419782842
26.440267959001044 74.65551171535647,26.448041470411162 74.58586939853834,,,26.471556908232433 74.63402226015953,26.476486055127413 74.60403609343358
26.447471810215756 74.66433983891662,26.449602077971605 74.63891401323474,,,26.48239302164588 74.60919241834861,26.420345650350114 74.63365591554576
26.497188696336607 74.6299240601374,26.45834920490533 74.60483693332986,,,26.47310570926504 74.63258662664374,26.457302194029857 74.60599124638644
26.474226114956757 74.66501913965175,26.402083223121764 74.63339695779827,,,26.387403976339684 74.64083612288617,26.48998726451543 74.65520740918767
26.477442834899662 74.60980225685006,26.441489524238694 74.67481770749112,,,26.46769002482514 74.58163539235696,26.453194936638145 74.58195563879747
26.405259448324347 74.63938954219412,26.463487406314552 74.58013904478513,,,26.4714091488947 74.5930561427569,26.43827058601437 74.67756003148673
26.433376948527922 74.67259875731126,26.414350340413332 74.61995518084517,,,26.405737854959987 74.64351771489748,26.39678924875054 74.64124977071546
26.437165575439266 74.67042854036772,26.450849525850817 74.66397998704652,,,26.43422197132457 74.59491544022697,26.412171489959466 74.64095356992107
26.428465768182352 74.68325325474976,26.479686241867043 74.62812270190226,,,26.456160540315626 74.62783919303068,26.419644223655595 74.67120574692807
26.487479347407316 74.61753348344367,26.48321096629842 74.671490771698,,,26.40608272593318 74.61752841181215,26.45959901496621 74.61917779801337
26.452338650416763 74.58548395855638,26.478376987760207 74.61525524037658,,,26.502535324245976 74.657492457782,26.442524475112425 74.63135107444452
26.451781212832966 74.6464005188191,26.44615258319525 74.61830943296668,,,26.45768770841339 74.63188553324822,26.46615411385769 74.64505031841333
26.40911396822432 74.66492204624493,26.447457325802525 74.58203958599422,,,26.5049713244045 74.64000094058001,26.394838490228242 74.63126820801217
26.427401074732675 74.60655407867118,26.418044681868412 74.65689664431159,,,26.460471482848543 74.58531618308918,26.457280513337675 74.60018733948563
26.46745406549379 74.6747762356673,26.512552142731874 74.64051194597317,,,26.388237593094843 74.64113698325873,26.411819200275243 74.64817924371899
26.466666545333062 74.58405010444979,26.47365617724662 74.66487479402022,,,26.445810434950793 74.64690855468663,26.42635556242415 74.63568016674351
26.46314066550978 74.62527992832392,26.437343787098023 74.61785077753122,,,26.410242731701874 74.64108064809263,26.493300944215473 74.63721456535413
26.47538605583923 74.59255126797673,26.399691692187176 74.6409327969279,,,26.46886742287597 74.64796546330486,26.415737604714298 74.62928321574779
26.506822973170078 74.63709767829714,26.42302239517883 74.63778644822891,,,26.432741057456195 74.68772900972202,26.448736665151035 74.65703907847563
26.49902873987178 74.62971474631686,26.420247626318588 74.6033146186896,,,26.46132854678455 74.66641455911743,26.41700212219039 74.64185733267327
26.5034608911766 74.6253835608929,26.460652700453302 74.66419203667934,,,26.42887937717811 74.60327027407325,26.473133318805722 74.62352742638265
26.51012971498792 74.64255539816953,26.47696288965446 74.66494050122628,,,26.41652138308446 74.6632231017768,26.479856660148776 74.67236996924608
26.42817062891297 74.68278440083726,26.46749523526408 74.61107979505753,,,26.46902395872232 74.63305894165785,26.461880934441282 74.60409020143463
26.40134840854645 74.61909239618629,26.476575045502422 74.64258266744707,,,26.445759324521944 74.63979372185138,26.465349788915184 74.63939530370448
26.49889708670536 74.6566126826655,26.4610751989552 74.60960675679806,,,26.464256319398753 74.61438268115457,26.508685189496834 74.62475657092651
26.448353854178464 74.65888317417607,26.446993210814256 74.6834423984851,,,26.429473703087865 74.61880245179323,26.489681719150525 74.66377982059377
26.42608936950896 74.60554483412966,26.477834744024484 74.65627027303348,,,26.458114099727407 74.62136924609652,26.45943685642716 74.68649458068084
26.42670313576713 74.616187783745,26.428458890474865 74.61317721532808,,,26.45505168716054 74.62797764017915,26.47091676397642 74.63076610923778
26.414472119302374 74.65766059045657,26.449588503881145 74.69528610502314,,,26.510623582094695 74.63529954152479,26.46072875021188 74.62909709660234
26.46029495955038 74.65843442244122,26.467006146508535 74.65273536930454,,,26.400161073561115 74.65152818511845,26.48284898330081 74.65267299304716
26.489655238488645 74.64645918300171,26.418816342265174 74.64756241524765,,,26.439359449181616 74.6213666701844,26.456685047530474 74.6057494197079
26.449656925094054 74.59074258033183,,,,26.49032089102249 74.64958773593598,
26.460255762258715 74.68308395197833,26.420317083149023 74.63846979877195,,,26.421738222384818 74.67733580926456,26.472976265935092 74.64370286725686
26.511619128549903 74.62990320037605,26.451616969617728 74.65736049445472,,,26.45780453526108 74.65038061762344,26.459427782641683 74.58566252151678
26.42072811848765 74.67007167461209,26.407855333831627 74.63211237203315,,,26.488255725128113 74.61045272033948,26.484314762685123 74.60956986020264
26.413920920930398 74.67146182881096,26.46044544752416 74.6554737924723,,,26.407126084657282 74.66076345738004,26.43601789587874 74.6842632344916
26.4412551682663 74.67620300514714,26.429697031458655 74.65367660988754,,,26.50007822402028 74.62333386568248,26.42618390120157 74.63045326930562
26.50733152688874 74.65246433525904,26.434752475111924 74.69544429165825,,,26.461370867146293 74.6631640613757,26.507474254112083 74.6423864380883
26.494359407723135 74.65819825979567,26.40485804507001 74.629617124882,,,26.497453141295985 74.64155004677816,26.50697251628058 74.63195502447789
26.477263053734085 74.62211781820498,26.414616542860447 74.62339958525173,,,26.39811005922456 74.6471820889304,26.42075046641323 74.63265480902486
26.431050193210996 74.65086945978645,,,,26.472544791548433 74.60783684963049,26.43876797118958 74.68923528987125
26.431779052750272 74.67584326899676,,,,26.404710635683166 74.62206511913622,26.453242511185522 74.57567881174317
26.46360665642229 74.66637040192354,,,,26.498478287966506 74.61561012608293,26.48108702610606 74.63808353182559
26.454170362932572 74.63084810118465,,,,26.42384209519763 74.66973278862413,26.44194961316959 74.59695488321661
26.4764880414324 74.60930824153449,,,,26.48939007358242 74.66135384132856,26.476375306586316 74.60321184133817
26.47596271703115 74.62278673176107,,,,26.497725864615198 74.65962245530957,26.50843499484255 74.62698421153799
26.453405138542568 74.68404665120786,,,,26.48439985221777 74.65365707858965,26.446269179804062 74.57973613445007
26.486467817290443 74.64180294066443,,,,26.492695064579042 74.61793973895283,26.443632063087808 74.63356844613905
26.43988857130424 74.58571428673972,,,,26.485736621696454 74.63405734687926,26.423692952435516 74.66159182439557
26.447469871076734 74.69003320192651,,,,26.454028665620385 74.6028479166904,26.486856921362453 74.63571673377383
26.458601589258095 74.62349894076989,,,,26.423902566664278 74.60524505372379,26.470626377552062 74.59226277141714
26.458394774653822 74.64631639896203,,,,26.4853106877283 74.60114490644256,26.425757193476603 74.67627480270576
26.50253709382815 74.63107402910538,,,,26.43556875972646 74.62677540953688,26.41063975816272 74.62005459012141
26.460033038747387 74.5850624856491,,,,26.447516781234114 74.6838693535113,26.48954592407541 74.60790955983322
26.460023583987432 74.65363375489888,,,,26.39900597385165 74.64744253726228,26.471786944658547 74.6024356882054
26.467615121672072 74.59248303681332,,,,26.464616858150876 74.61788406341775,26.46733306235365 74.63433651791857
26.431978826427557 74.60170281106251,,,,26.42080814057188 74.67640979864,26.390411541871963 74.63144459301537
26.402233464447196 74.63145942825467,,,,26.47073417882056 74.59363066389346,26.505620095415303 74.6277525463958
26.443183244260055 74.64299357856463,,,,26.442776957622915 74.64517997752594,26.459737538168376 74.64492889120677
26.49706937102428 74.64015574388927,,,,26.404690853633912 74.64939965248756,26.446014785060676 74.68345384360187
26.409236090922615 74.65915497934196,,,,26.467735429550437 74.66801839242116,26.430003538656358 74.63026025001291
26.46546237914564 74.59763327807401,,,,26.448515580685836 74.62117099184493,26.452385504048998 74.57490085262945
26.48012416344885 74.61177625374913,,,,26.430931100012533 74.67359343838187,26.435333803152304 74.58927306357812
26.471278054443832 74.64511963967794,,,,26.473690489481374 74.63045909579483,26.474161207776252 74.65701232089827
26.413116504868373 74.6680587377407,,,,26.483981766764252 74.59957496742601,26.463067775718486 74.57903624093879
26.49108984695706 74.65237515709221,,,,26.420860773091185 74.61121270152002,26.448988627269518 74.64149546104319
26.472253411355094 74.6195667093799,,,,26.477866726909316 74.66028634023932,26.42287692544506 74.67598743069688
26.487406241458352 74.64794764393915,,,,26.441825249433737 74.5846886011011,26.417715772953855 74.62800455285992
26.457627919580727 74.67199959497137,,,,26.46073312640704 74.64530911242967,26.43691921399139 74.58963284247874
26.496270560993974 74.6257259630913,,,,26.471174656931186 74.65993467292952,26.41368583018538 74.64658433277403
26.493442192820364 74.64943270082323,,,,26.414315030654006 74.64901994471614,26.41217715253232 74.63280897762817
