Murder and Assault,Kidnapping and Abduction,Sexual Assault,Theft and Burglary,Riots,Accident Prone Areas
26.914163591006233 75.65559537388776,,,,26.899564929007482 75.66896114803916,26.871596448494074 75.79010653394698
26.800341497744807 75.81915284158764,,,,26.843823439941556 75.82030505545059,26.871475228277117 75.70727211156795
26.844027828657136 75.8061491150891,,,,26.918476121050023 75.8263795371018,26.781999201786117 75.86731198397378
26.884708556370565 75.7255152930999,,,,26.88732661215543 75.87687330759678,26.7934171872652 75.7842248839286
26.921819207208422 75.76869190411438,,,,26.98585238850473 75.7310792520167,26.917923339004894 75.70970295487801
26.98754066209234 75.77658173967164,,,,26.945149196203676 75.79962502907263,26.906233190673483 75.73996862597598
26.904749770944797 75.78763003858701,,,,26.879911282154087 75.81319632988651,26.86524127102512 75.72351321576372
26.891079673351474 75.77302417701107,,,,26.956871180591985 75.84387289210646,26.77670950147728 75.806570870844
26.938239204230587 75.86809445649014,,,,26.864408094258557 75.92932808675081,26.975209523910667 75.74584512099355
26.92407026097139 75.65263735250231,,,,26.757640121045537 75.84380911807537,26.80948622466623 75.79583210048405
26.92110108763758 75.70885697095234,,,,26.80409250687446 75.82117754033978,26.983045672641918 75.79685027773458
26.876993909535276 75.82873969071078,,,,26.946534823844036 75.82527577002597,26.85553999545125 75.84004009374797
26.901371572594293 75.72502334287108,,,,26.88832479479935 75.83869181318207,26.815750299434352 75.76674769017826
26.972739081176684 75.76814943206884,,,,26.883984023932197 75.71337025095205,26.85648674551955 75.82061975002698
26.83992424575955 75.81164086978133,,,,26.889886757632873 75.71881172638852,26.95983733721222 75.7023730014301
26.839114714932073 75.90058870249273,,,,26.959468436654628 75.79388744821087,26.956981702802736 75.84853227259038
26.948011710884575 75.72279401679344,,,,26.881292669310277 75.73692631383688,26.850346180413005 75.7789759446941
26.991189166662554 75.7742457229722,,,,26.78503767127871 75.80871109978138,26.956275489813272 75.77281230224582
26.884373579466363 75.90636767402333,,,,26.807331790391476 75.87039269535921,26.993081171762086 75.76035861916783
26.92923883972851 75.78646576415606,,,,26.96490910434505 75.78546090307528,26.918408380222473 75.84607459660789
26.794811550609047 75.81994952016883,,,,26.904201611490326 75.76503687769781,26.891382866811746 75.91771629647613
26.922916869321483 75.84950584539537,,,,26.974665229989785 75.81204566272024,26.872043942846492 75.86333977124697
26.905702990781634 75.89739700529717,,,,26.825719589429713 75.79807746302977,26.906008800368078 75.8192074500921
26.87058540114799 75.86602890224441,,,,26.809971219490915 75.80037969593968,26.83372829795403 75.90985281759221
26.828131861595644 75.78414711066779,,,,26.979451187310417 75.74340639523157,26.78030862077423 75.81474024102434
26.910578605803195 75.67806273499995,,,,26.868952655606737 75.81387007972448,26.928298306937872 75.76479567751774
26.869335333152115 75.72246576718197,,,,26.959478620387646 75.75425373153682,26.977117225274313 75.718310076518
26.835279228918917 75.73368414753632,,,,26.843945514787986 75.8173302150633,26.93328594285376 75.68223873596499
26.812997681383944 75.82894712109768,,,,26.91313210013788 75.79510348945453,26.858290648969362 75.80984090619987
26.852608167775106 75.7531714600485,,,,26.963125297231787 75.82780212888973,26.802617685178223 75.84408762444988
26.76975423077284 75.86288028676677,,,,26.944204692725112 75.74231343095452,26.87555451577099 75.88158082811402
26.806359600750927 75.87000036231137,,,,26.892383735640866 75.86398054571467,26.992078946372185 75.81545512265487
26.899589078285 75.83337751369548,,,,26.877223903955905 75.71459136677737,26.89565455346518 75.91870861889616
26.950290915648054 75.76979103434947,,,,26.879467375463467 75.79210452293091,26.92768603330411 75.67793209818383
26.91048063428519 75.68175039356356,,,,26.94018909846981 75.85505039960984,26.84235155293243 75.9177172376166
26.890957176126015 75.74290020937107,,,,26.929625380349233 75.76170294943766,26.962204799977357 75.71106144943532
26.90479128269435 75.91333177688882,,,,27.015946684967048 75.76612723689361,26.89643268843006 75.78715555962472
26.876334540559117 75.935168878982,,,,26.951391544659113 75.81825756685797,26.970869100364727 75.77176029636804
26.831355349432215 75.8711756177065,,,,26.824762790510867 75.81824335543155,26.925963312355115 75.84757983666084
26.830870230951554 75.79834130121688,,,,26.86532083987405 75.80041734551422,26.915666189834543 75.86729644384465
26.91429560707346 75.80748211832854,,,,26.832866757545602 75.75336149095284,26.94625452181931 75.83128193165314
26.92544181410396 75.89461509381364,,,,26.85554572358253 75.88129565040045,26.87487480171983 75.8937143551102
26.831134051439765 75.76136678048748,,,,26.921833932859645 75.83789220485191,26.9776737090199 75.80079488899808
26.967572718646956 75.81648028294676,,,,26.806069133316356 75.8780020847305,26.824517565170375 75.82358111566623
26.81810511123669 75.776306441533,,,,26.922960751327473 75.80213426375704,27.012346336398323 75.77274875613855
26.841948581249405 75.89239842380907,,,,26.891078984652506 75.8892255544395,26.976588564477264 75.75069522218482
26.78851669694091 75.8505875147125,,,,26.944848972553256 75.82758909876453,26.958714643556107 75.69819758439019
26.824923863812394 75.82653845766721,,,,26.898654149007086 75.85073634263965,26.895481513449035 75.69304475394492
26.967407602244013 75.83047621163102,,,,26.82062656261683 75.76170373157181,26.77773044318806 75.80583060267521
26.915773572159218 75.71873567176735,,,,26.84225632622048 75.86835132364264,26.865279261223048 75.92193059462258
26.84062196613871 75.87603527225993,,,,26.844451934807957 75.75962039115643,26.855278767113766 75.86787869425248
26.786945667336155 75.84666624773752,,,,26.75435369917414 75.85060999570153,26.85735166209767 75.74659690488063
26.952996969263683 75.76945707392414,,,,26.928993587243266 75.85703012440692,26.864333397575603 75.8019137291273
26.842175269320258 75.75725241546256,,,,26.890849196788622 75.91642225664323,26.917500388141843 75.72603678545676
26.95911292697874 75.83235695045919,,,,26.906889023667315 75.68171690193782,26.91743642509917 75.67566368670134
26.90566150102209 75.7157923426328,,,,26.791271983152665 75.83446991247105,26.84102366271108 75.73413737757726
26.853106894928473 75.75784522631015,,,,26.808811720727782 75.82213546155913,26.8565209178509 75.8714447559034
26.81411468117521 75.8788364952586,,,,27.01402796076606 75.78016588435601,26.8154017968045 75.85596439628473
26.87294003809206 75.75967417435263,,,,26.88640443884728 75.71663042420163,26.871788097940264 75.89746565746104
26.891889945429057 75.79940059812579,,,,26.922275560975297 75.77032563557815,26.880607384953507 75.9233844782403
26.900911205687997 75.88481630966434,,,,26.88206820732812 75.74309780975449,26.82967919491402 75.80002561117054
26.95292962159914 75.76811614900296,,,,26.852331185551865 75.84656246144068,26.89490119257103 75.87318117617441
26.884884364290038 75.9163439764422,,,,26.938809602132867 75.8254767227011,26.910336442523835 75.90177671099887
26.920624791798875 75.81161188440792,,,,26.812822969147494 75.77681649962767,26.831691545462604 75.77107372684954
26.919207949533853 75.65899896166566,,,,26.871264885304573 75.73038040041183,26.852626017979162 75.88060282876108
26.91968878399635 75.72801890246714,,,,26.99959733326202 75.79927552817266,26.904112182805587 75.67286425332053
26.93906103844494 75.84738265405468,,,,26.836757871024567 75.87170970295027,26.938835770890037 75.87477810732516
26.82862165962522 75.7556893905318,,,,26.77750997407699 75.82817939725805,26.81262198263872 75.80158244675734
26.97846419418744 75.81293669791728,,,,26.908040469680685 75.77804651851831,26.794808376800685 75.78169585361503
26.87637851241371 75.90408346011527,,,,26.885325006508065 75.74725447909819,26.93045814661601 75.83902723126097
26.967507651164414 75.75004730787619,,,,26.839623548186953 75.85864014848443,26.776322148601157 75.84113663719931
26.959220143244863 75.77303544256952,,,,26.793362132707944 75.87364367184887,26.859952142882797 75.77270450278442
26.883577143104915 75.92592181142246,,,,26.79948265888497 75.88342873992764,26.898620555778002 75.81892549847748
26.900437291186478 75.6990763019249,,,,26.94605010843391 75.71755424741042,26.79793427970837 75.86652452420606
26.965567361770706 75.73116347453251,,,,26.8806212909884 75.78905210065403,26.89611793315965 75.82034997282533
26.785416523521015 75.8277903411454,,,,26.96301395936817 75.81376360557935,26.877416835395753 75.77271993156262
26.798320596467658 75.77936796316114,,,,26.905212323320793 75.85891554485742,26.962111650205284 75.83234419893475
26.802741348077753 75.88031077417952,,,,26.8530116615045 75.81600184474459,26.756202733284333 75.85230753286996
26.861146722638367 75.89665806897017,,,,26.89493688295731 75.92941098210069,26.875418505007158 75.84750167034007
26.847467200813124 75.75077328436895,,,,26.973885689863906 75.71979050416353,26.90352631163426 75.83067840783447
26.813150247994052 75.7779977288407,,,,26.929453098781604 75.84262160019263,26.974206676293402 75.71448606710857
26.899655918758818 75.92800680920902,,,,26.843261342477867 75.73311658156825,26.8395004340279 75.74019356537708
26.867215954529556 75.8949233662999,,,,26.823302035929594 75.79037801213111,26.933573320203845 75.85036774744073
26.936949120820348 75.76908626149208,,,,26.89338191408267 75.88667124589713,26.827335651788392 75.80897694816413
26.832982020232045 75.85971178953616,,,,26.947997216379335 75.81207991506534,26.914704192419144 75.85542696862738
26.89536764382402 75.90144213826797,,,,26.83726842175493 75.90542386508822,26.925198753825228 75.69777994605109
26.88939043540648 75.88650512033382,,,,26.81877312776558 75.80178892478403,26.885770477122023 75.84374328858601
26.937659341477655 75.74390462107849,,,,26.964384912870923 75.78250588002331,26.893499727896206 75.93533790363502
26.930124876846694 75.76531024846426,,,,26.848732436996148 75.71797094821979,26.75335254964724 75.84330743862095
26.895534513599948 75.71097625964433,,,,26.950464858071967 75.75977242799814,26.930256106480773 75.66698018892657
26.950108573722936 75.73484662469555,,,,26.830807402503083 75.89591999883463,26.933418249785653 75.72608988618646
26.84851446494193 75.72244124151572,,,,26.83162177799487 75.85750747126549,26.850018964478043 75.85215518730956
26.85936758145942 75.81796905536532,,,,26.872301433327618 75.82573778629505,26.94045718045732 75.75977572844637
26.890395450928192 75.87072171163001,,,,26.83871053189257 75.83626962247246,26.845226642722757 75.79816206813976
26.8911150799324 75.80824369041083,,,,26.912934196634886 75.83088339428967,26.996441497073654 75.78390850298908
26.93343240292531 75.86114745874157,,,,26.78165436719269 75.84165146171492,26.897946028681666 75.90005095446566
26.84848155706021 75.81971500227255,,,,26.937534322186224 75.7424966576652,26.90701195318992 75.87943596139809
26.928456352517347 75.67624026000159,,,,26.938971573805112 75.70612015201101,26.885973418724898 75.80113727405471
26.86791013319329 75.78433996434393,,,,26.911552738800367 75.83140040532913,26.866269588811992 75.76982479752387
26.95515324647884 75.77794269730487,,,,26.923490595082765 75.73857343131503,26.908500645281272 75.87382998838629
26.947623626887385 75.78926061524086,,,,26.879420379849368 75.7095695635596,26.842564533023605 75.81319158584996
26.913828656946517 75.78427431095675,,,,26.91360906540526 75.70347396224604,26.83756759842331 75.76195097725864
26.905454622678466 75.90502935550973,,,,26.994612917160783 75.77226142197343,26.951250657576182 75.84852801363509
26.964349296406574 75.74643400384643,,,,26.895726821007816 75.88690968022883,26.899625598440963 75.89088232290388
26.89006913533761 75.72270629328841,,,,26.992692259348193 75.77175733134524,26.82798222244868 75.84012792046576
26.901268019887734 75.87676668456182,,,,26.890304457152574 75.81189522710291,26.955873595316422 75.70430754028978
26.98499374668437 75.75216803200877,,,,26.88760796545189 75.80680379987378,26.806435955272388 75.86397739089212
26.915859895416208 75.85690393944111,,,,26.86695977635342 75.85210596681014,26.89559856533561 75.90215904268013
26.958985666758913 75.71832317815195,,,,26.986514054916807 75.81015218615063,26.93643940905992 75.81249854559742
26.96572578737823 75.75786933209999,,,,26.880338241231208 75.80227595776039,26.90838291027528 75.65730281660295
26.79107838055745 75.83105873328678,,,,26.814581981851624 75.857941987659,26.912841353296237 75.67733897137555
26.954689942039163 75.82069135669471,,,,26.893319810810826 75.71453935983058,26.92751212777202 75.81820383146037
26.856094405915414 75.82508180901054,,,,26.870360666536293 75.81087561499983,26.866121858975596 75.88365603316788
26.841570271362457 75.78137627839065,,,,26.834431091868684 75.76314819614056,26.875042304344625 75.93310132070604
26.777936846629153 75.85125562552744,,,,26.869574335532324 75.90336797348832,26.90448342304019 75.72272026701216
26.80668458390206 75.86367334904854,,,,26.85601330873777 75.84684159340361,26.945613451142297 75.79278124810159
26.964333875197383 75.80270804727874,,,,26.876105489701793 75.87122350801235,26.93795264032314 75.84080994030523
26.930600605897936 75.80686604888832,,,,26.855560259841493 75.86968803064318,26.995150854959878 75.80255920305201
26.780083290711477 75.80035374584612,,,,26.907070285840888 75.77438439304082,26.931273829498448 75.84310654706333
27.010861400610047 75.77861497897476,,,,26.825807716658396 75.78642417891858,26.77555644182779 75.84768965693948
26.809147305293394 75.84920300850449,,,,26.849106202820437 75.81615273608436,26.911769059643362 75.68816572638359
26.915212020378444 75.65216377444726,,,,26.8459363742541 75.90300578291215,26.792160617551165 75.79479695193355
26.898155857997942 75.92484297745797,,,,26.889956260698472 75.7366531600326,26.862870009864093 75.75604849341896
26.995917601670577 75.76792307581889,,,,26.879429183910858 75.7756065503761,26.862732881379387 75.93254661860068
